sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,19.12700819998281,19.12700819998281,f,7.541707500000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,26.696788100001868,26.696788100001868,space,97.0608249999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Arm_Y_For,False,1,robot,2,False,False,robot_stimuli\L_Arm_Y_For.mp4,0,,,,,,,,,0,497,497,497,,,,,,,,,,,,,2395.5145889999985,2396.5866998999845,,,,,,,2400.2148275999934,2400.2148275999934,2400.2148275999934,2400.2148275999934,2400.2148275999934,2400.2148275999934,2400.2148275999934,2400.2148275999934,None,None,None,,,,,,,,,,,2395.5145889999985,2395.5145889999985,None,,,2396.5866998999845,,n,2395.5145889999985,2395.5145889999985,3.1842860000033397,2396.5866998999845,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_Y_For,False,1,robot,2,False,False,robot_stimuli\L_Head_Y_For.mp4,0,,,,,,,,,0,498,498,498,,,,,,,,,,,,,2400.2148275999934,2401.2870897999965,,,,,,,2404.924641699996,2404.924641699996,2404.924641699996,2404.924641699996,2404.924641699996,2404.924641699996,2404.924641699996,2404.924641699996,None,None,None,,,,,,,,,,,2400.2148275999934,2400.2148275999934,None,,,2401.2870897999965,,n,2400.2148275999934,2400.2148275999934,2.4607947999902535,2401.2870897999965,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_Y_Back,False,1,robot,2,False,True,robot_stimuli\L_Torso_Y_Back.mp4,0,,,,,,,,,0,499,499,499,,,,,,,,,,,,,2404.924641699996,2405.9995919999783,,,,,,,2409.6466911000025,,2409.6466911000025,,2409.6466911000025,,2409.6466911000025,,28.45679012345679,4.033616900007473,space,,,,5.132282000005944,,,,,,,2404.924641699996,2404.924641699996,None,,,2405.9995919999783,,n,2404.924641699996,2404.924641699996,2.163907400012249,2405.9995919999783,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Base_Y_For,False,2,robot,2,True,False,robot_stimuli\L_Base_Y_For.mp4,0,,,,,,,,,0,500,500,500,,,,,,,,,,,,,2462.4160815999785,2463.499746299989,,,,,,,2467.1237877999956,2467.1237877999956,2467.1237877999956,2467.1237877999956,2467.1237877999956,2467.1237877999956,2467.1237877999956,2467.1237877999956,None,None,None,,,,,,,,,,,2414.811121899984,2414.811121899984,space,47.59281099998043,,2463.499746299989,,None,,,,2463.499746299989,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_Z_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,0,,,,,,,,,0,501,501,501,,,,,,,,,,,,,2467.1237877999956,2468.2078220999974,,,,,,,2471.8353602999996,2471.8353602999996,2471.8353602999996,2471.8353602999996,2471.8353602999996,2471.8353602999996,2471.8353602999996,2471.8353602999996,None,None,None,,,,,,,,,,,2467.1237877999956,2467.1237877999956,None,,,2468.2078220999974,,n,2467.1237877999956,2467.1237877999956,3.2838193000061437,2468.2078220999974,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_Y_For.mp4,0,,,,,,,,,0,502,502,502,,,,,,,,,,,,,2471.8353602999996,2472.912274100003,,,,,,,2476.5382293000002,2476.5382293000002,2476.5382293000002,2476.5382293000002,2476.5382293000002,2476.5382293000002,2476.5382293000002,2476.5382293000002,None,None,None,,,,,,,,,,,2471.8353602999996,2471.8353602999996,None,,,2472.912274100003,,n,2471.8353602999996,2471.8353602999996,2.458860900020227,2472.912274100003,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_Z_Back,True,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,0,,,,,,,,,0,503,503,503,,,,,,,,,,,,,2476.5382293000002,2477.6197507999896,,,,,,,2481.2512431999785,2481.2512431999785,2481.2512431999785,2481.2512431999785,2481.2512431999785,2481.2512431999785,2481.2512431999785,2481.2512431999785,None,None,None,,,,,,,,,,,2476.5382293000002,2476.5382293000002,None,,,2477.6197507999896,,n,2476.5382293000002,2476.5382293000002,2.2568486999953166,2477.6197507999896,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,0,,,,,,,,,0,504,504,504,,,,,,,,,,,,,2481.2512431999785,2482.319385199982,,,,,,,2485.915191099979,2485.915191099979,2485.915191099979,2485.915191099979,2485.915191099979,2485.915191099979,2485.915191099979,2485.915191099979,None,None,None,,,,,,,,,,,2481.2512431999785,2481.2512431999785,None,,,2482.319385199982,,n,2481.2512431999785,2481.2512431999785,1.420487299998058,2482.319385199982,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_Z_Back,True,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,0,,,,,,,,,0,505,505,505,,,,,,,,,,,,,2485.915191099979,2486.984283900005,,,,,,,2490.6213635999884,2490.6213635999884,2490.6213635999884,2490.6213635999884,2490.6213635999884,2490.6213635999884,2490.6213635999884,2490.6213635999884,None,None,None,,,,,,,,,,,2485.915191099979,2485.915191099979,None,,,2486.984283900005,,n,2485.915191099979,2485.915191099979,2.043306500010658,2486.984283900005,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_Y_For.mp4,0,,,,,,,,,0,506,506,506,,,,,,,,,,,,,2490.6213635999884,2491.709297499998,,,,,,,2495.3370596999885,2495.3370596999885,2495.3370596999885,2495.3370596999885,2495.3370596999885,2495.3370596999885,2495.3370596999885,2495.3370596999885,None,None,None,,,,,,,,,,,2490.6213635999884,2490.6213635999884,None,,,2491.709297499998,,n,2490.6213635999884,2490.6213635999884,1.3415708999964409,2491.709297499998,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,0,,,,,,,,,0,507,507,507,,,,,,,,,,,,,2495.3370596999885,2496.414400699985,,,,,,,2500.0486587999912,2500.0486587999912,2500.0486587999912,2500.0486587999912,2500.0486587999912,2500.0486587999912,2500.0486587999912,2500.0486587999912,None,None,None,,,,,,,,,,,2495.3370596999885,2495.3370596999885,None,,,2496.414400699985,,n,2495.3370596999885,2495.3370596999885,1.3982174999837298,2496.414400699985,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_X_For,False,2,robot,2,False,False,robot_stimuli\R_Torso_X_For.mp4,0,,,,,,,,,0,508,508,508,,,,,,,,,,,,,2500.0486587999912,2501.123903999978,,,,,,,2504.740887299995,2504.740887299995,2504.740887299995,2504.740887299995,2504.740887299995,2504.740887299995,2504.740887299995,2504.740887299995,None,None,None,,,,,,,,,,,2500.0486587999912,2500.0486587999912,None,,,2501.123903999978,,n,2500.0486587999912,2500.0486587999912,2.1353039999958128,2501.123903999978,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_For.mp4,0,,,,,,,,,0,509,509,509,,,,,,,,,,,,,2504.740887299995,2505.8174967999803,,,,,,,2509.442111899989,2509.442111899989,2509.442111899989,2509.442111899989,2509.442111899989,2509.442111899989,2509.442111899989,2509.442111899989,None,None,None,,,,,,,,,,,2504.740887299995,2504.740887299995,None,,,2505.8174967999803,,n,2504.740887299995,2504.740887299995,1.6896813999919686,2505.8174967999803,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Torso_Z_Back.mp4,0,,,,,,,,,0,510,510,510,,,,,,,,,,,,,2509.442111899989,2510.516084699979,,,,,,,2514.1589951999777,2514.1589951999777,2514.1589951999777,2514.1589951999777,2514.1589951999777,2514.1589951999777,2514.1589951999777,2514.1589951999777,None,None,None,,,,,,,,,,,2509.442111899989,2509.442111899989,None,,,2510.516084699979,,c,2509.442111899989,2509.442111899989,2.8714552000164986,2510.516084699979,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,0,,,,,,,,,0,511,511,511,,,,,,,,,,,,,2514.1589951999777,2515.2406931000005,,,,,,,2518.8873333999945,2518.8873333999945,2518.8873333999945,2518.8873333999945,2518.8873333999945,2518.8873333999945,2518.8873333999945,2518.8873333999945,None,None,None,,,,,,,,,,,2514.1589951999777,2514.1589951999777,None,,,2515.2406931000005,,n,2514.1589951999777,2514.1589951999777,2.4662483999854885,2515.2406931000005,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Z_For,False,2,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,0,,,,,,,,,0,512,512,512,,,,,,,,,,,,,2518.8873333999945,2519.9896076000005,,,,,,,2523.618706899986,2523.618706899986,2523.618706899986,2523.618706899986,2523.618706899986,2523.618706899986,2523.618706899986,2523.618706899986,None,None,None,,,,,,,,,,,2518.8873333999945,2518.8873333999945,None,,,2519.9896076000005,,n,2518.8873333999945,2518.8873333999945,1.789945099997567,2519.9896076000005,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Z_Back,True,2,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,0,,,,,,,,,0,513,513,513,,,,,,,,,,,,,2523.618706899986,2524.694246500003,,,,,,,2528.320164100005,2528.320164100005,2528.320164100005,2528.320164100005,2528.320164100005,2528.320164100005,2528.320164100005,2528.320164100005,None,None,None,,,,,,,,,,,2523.618706899986,2523.618706899986,None,,,2524.694246500003,,c,2523.618706899986,2523.618706899986,2.0209386000060476,2524.694246500003,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Z_For,True,2,robot,2,False,False,robot_stimuli\R_Head_Z_For.mp4,0,,,,,,,,,0,514,514,514,,,,,,,,,,,,,2528.320164100005,2529.3942539999844,,,,,,,2533.023411300004,2533.023411300004,2533.023411300004,2533.023411300004,2533.023411300004,2533.023411300004,2533.023411300004,2533.023411300004,None,None,None,,,,,,,,,,,2528.320164100005,2528.320164100005,None,,,2529.3942539999844,,c,2528.320164100005,2528.320164100005,1.4174754999985453,2529.3942539999844,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Z_Back,True,2,robot,2,False,False,robot_stimuli\R_Base_Z_Back.mp4,0,,,,,,,,,0,515,515,515,,,,,,,,,,,,,2533.023411300004,2534.102841099986,,,,,,,2537.7250100999954,2537.7250100999954,2537.7250100999954,2537.7250100999954,2537.7250100999954,2537.7250100999954,2537.7250100999954,2537.7250100999954,None,None,None,,,,,,,,,,,2533.023411300004,2533.023411300004,None,,,2534.102841099986,,c,2533.023411300004,2533.023411300004,2.260429399990244,2534.102841099986,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Arm_Z_Back.mp4,0,,,,,,,,,0,516,516,516,,,,,,,,,,,,,2537.7250100999954,2538.79967019998,,,,,,,2542.425950100005,2542.425950100005,2542.425950100005,2542.425950100005,2542.425950100005,2542.425950100005,2542.425950100005,2542.425950100005,None,None,None,,,,,,,,,,,2537.7250100999954,2537.7250100999954,None,,,2538.79967019998,,n,2537.7250100999954,2537.7250100999954,1.315784199978225,2538.79967019998,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,0,,,,,,,,,0,517,517,517,,,,,,,,,,,,,2542.425950100005,2543.4933847999782,,,,,,,2547.0923036999884,2547.0923036999884,2547.0923036999884,2547.0923036999884,2547.0923036999884,2547.0923036999884,2547.0923036999884,2547.0923036999884,None,None,None,,,,,,,,,,,2542.425950100005,2542.425950100005,None,,,2543.4933847999782,,n,2542.425950100005,2542.425950100005,1.5820246000075713,2543.4933847999782,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,0,,,,,,,,,0,518,518,518,,,,,,,,,,,,,2547.0923036999884,2548.1659560999833,,,,,,,2551.760261599993,2551.760261599993,2551.760261599993,2551.760261599993,2551.760261599993,2551.760261599993,2551.760261599993,2551.760261599993,None,None,None,,,,,,,,,,,2547.0923036999884,2547.0923036999884,None,,,2548.1659560999833,,c,2547.0923036999884,2547.0923036999884,2.0455847999837715,2548.1659560999833,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_Z_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_Z_Back.mp4,0,,,,,,,,,0,519,519,519,,,,,,,,,,,,,2551.760261599993,2552.839201900002,,,,,,,2556.4689567000023,2556.4689567000023,2556.4689567000023,2556.4689567000023,2556.4689567000023,2556.4689567000023,2556.4689567000023,2556.4689567000023,None,None,None,,,,,,,,,,,2551.760261599993,2551.760261599993,None,,,2552.839201900002,,n,2551.760261599993,2551.760261599993,1.7959201999765355,2552.839201900002,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Arm_X_For,False,2,robot,2,False,False,robot_stimuli\L_Arm_X_For.mp4,0,,,,,,,,,0,520,520,520,,,,,,,,,,,,,2556.4689567000023,2557.536209299986,,,,,,,2561.1588525999978,2561.1588525999978,2561.1588525999978,2561.1588525999978,2561.1588525999978,2561.1588525999978,2561.1588525999978,2561.1588525999978,None,None,None,,,,,,,,,,,2556.4689567000023,2556.4689567000023,None,,,2557.536209299986,,n,2556.4689567000023,2556.4689567000023,1.8354147000063676,2557.536209299986,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_X_For,False,2,robot,2,False,False,robot_stimuli\L_Head_X_For.mp4,0,,,,,,,,,0,521,521,521,,,,,,,,,,,,,2561.1588525999978,2562.23318119999,,,,,,,2565.8985491999774,2565.8985491999774,2565.8985491999774,2565.8985491999774,2565.8985491999774,2565.8985491999774,2565.8985491999774,2565.8985491999774,None,None,None,,,,,,,,,,,2561.1588525999978,2561.1588525999978,None,,,2562.23318119999,,n,2561.1588525999978,2561.1588525999978,2.2189142999995966,2562.23318119999,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,0,,,,,,,,,0,522,522,522,,,,,,,,,,,,,2565.8985491999774,2566.989078899991,,,,,,,2570.6175741000043,2570.6175741000043,2570.6175741000043,2570.6175741000043,2570.6175741000043,2570.6175741000043,2570.6175741000043,2570.6175741000043,None,None,None,,,,,,,,,,,2565.8985491999774,2565.8985491999774,None,,,2566.989078899991,,n,2565.8985491999774,2565.8985491999774,1.8546964999986812,2566.989078899991,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_Y_Back.mp4,0,,,,,,,,,0,523,523,523,,,,,,,,,,,,,2570.6175741000043,2571.6930101999897,,,,,,,2575.339655699994,2575.339655699994,2575.339655699994,2575.339655699994,2575.339655699994,2575.339655699994,2575.339655699994,2575.339655699994,None,None,None,,,,,,,,,,,2570.6175741000043,2570.6175741000043,None,,,2571.6930101999897,,n,2570.6175741000043,2570.6175741000043,1.4697810000216123,2571.6930101999897,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_Y_For,False,2,robot,2,False,False,robot_stimuli\L_Torso_Y_For.mp4,0,,,,,,,,,0,524,524,524,,,,,,,,,,,,,2575.339655699994,2576.442185599997,,,,,,,2580.0642431000015,2580.0642431000015,2580.0642431000015,2580.0642431000015,2580.0642431000015,2580.0642431000015,2580.0642431000015,2580.0642431000015,None,None,None,,,,,,,,,,,2575.339655699994,2575.339655699994,None,,,2576.442185599997,,n,2575.339655699994,2575.339655699994,3.4726120000123046,2576.442185599997,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Base_Z_For,False,2,robot,2,False,False,robot_stimuli\L_Base_Z_For.mp4,0,,,,,,,,,0,525,525,525,,,,,,,,,,,,,2580.0642431000015,2581.1344262999773,,,,,,,2584.7608276999963,2584.7608276999963,2584.7608276999963,2584.7608276999963,2584.7608276999963,2584.7608276999963,2584.7608276999963,2584.7608276999963,None,None,None,,,,,,,,,,,2580.0642431000015,2580.0642431000015,None,,,2581.1344262999773,,n,2580.0642431000015,2580.0642431000015,2.412621199997375,2581.1344262999773,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_Y_For,True,2,robot,2,False,False,robot_stimuli\L_Torso_Y_For.mp4,0,,,,,,,,,0,526,526,526,,,,,,,,,,,,,2584.7608276999963,2585.836779199977,,,,,,,2589.4641207999957,2589.4641207999957,2589.4641207999957,2589.4641207999957,2589.4641207999957,2589.4641207999957,2589.4641207999957,2589.4641207999957,None,None,None,,,,,,,,,,,2584.7608276999963,2584.7608276999963,None,,,2585.836779199977,,c,2584.7608276999963,2584.7608276999963,1.9183797000150662,2585.836779199977,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Y_For,False,2,robot,2,False,False,robot_stimuli\R_Arm_Y_For.mp4,0,,,,,,,,,0,527,527,527,,,,,,,,,,,,,2589.4641207999957,2590.5365624999977,,,,,,,2594.12881189998,2594.12881189998,2594.12881189998,2594.12881189998,2594.12881189998,2594.12881189998,2594.12881189998,2594.12881189998,None,None,None,,,,,,,,,,,2589.4641207999957,2589.4641207999957,None,,,2590.5365624999977,,n,2589.4641207999957,2589.4641207999957,1.1948180999897886,2590.5365624999977,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,0,,,,,,,,,0,528,528,528,,,,,,,,,,,,,2594.12881189998,2595.204917700001,,,,,,,2598.8284566999937,2598.8284566999937,2598.8284566999937,2598.8284566999937,2598.8284566999937,2598.8284566999937,2598.8284566999937,2598.8284566999937,None,None,None,,,,,,,,,,,2594.12881189998,2594.12881189998,None,,,2595.204917700001,,n,2594.12881189998,2594.12881189998,2.6220418000011705,2595.204917700001,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Base_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Base_X_Back.mp4,0,,,,,,,,,0,529,529,529,,,,,,,,,,,,,2598.8284566999937,2599.902152399998,,,,,,,2603.5192270999833,2603.5192270999833,2603.5192270999833,2603.5192270999833,2603.5192270999833,2603.5192270999833,2603.5192270999833,2603.5192270999833,None,None,None,,,,,,,,,,,2598.8284566999937,2598.8284566999937,None,,,2599.902152399998,,n,2598.8284566999937,2598.8284566999937,2.886251000018092,2599.902152399998,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_Y_Back,True,2,robot,2,False,False,robot_stimuli\L_Head_Y_Back.mp4,0,,,,,,,,,0,530,530,530,,,,,,,,,,,,,2603.5192270999833,2604.5992937999836,,,,,,,2608.228229600005,2608.228229600005,2608.228229600005,2608.228229600005,2608.228229600005,2608.228229600005,2608.228229600005,2608.228229600005,None,None,None,,,,,,,,,,,2603.5192270999833,2603.5192270999833,None,,,2604.5992937999836,,c,2603.5192270999833,2603.5192270999833,2.1716462000040337,2604.5992937999836,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Base_X_Back,True,2,robot,2,False,False,robot_stimuli\L_Base_X_Back.mp4,0,,,,,,,,,0,531,531,531,,,,,,,,,,,,,2608.228229600005,2609.3034143999976,,,,,,,2612.927851299988,2612.927851299988,2612.927851299988,2612.927851299988,2612.927851299988,2612.927851299988,2612.927851299988,2612.927851299988,None,None,None,,,,,,,,,,,2608.228229600005,2608.228229600005,None,,,2609.3034143999976,,n,2608.228229600005,2608.228229600005,2.564149300014833,2609.3034143999976,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Arm_X_Back,False,2,robot,2,False,False,robot_stimuli\L_Arm_X_Back.mp4,0,,,,,,,,,0,532,532,532,,,,,,,,,,,,,2612.927851299988,2614.0049366999883,,,,,,,2617.6296004999895,2617.6296004999895,2617.6296004999895,2617.6296004999895,2617.6296004999895,2617.6296004999895,2617.6296004999895,2617.6296004999895,None,None,None,,,,,,,,,,,2612.927851299988,2612.927851299988,None,,,2614.0049366999883,,n,2612.927851299988,2612.927851299988,1.8618569999816827,2614.0049366999883,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Base_Y_Back,False,2,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,0,,,,,,,,,0,533,533,533,,,,,,,,,,,,,2617.6296004999895,2618.7002676999837,,,,,,,2622.358810100006,2622.358810100006,2622.358810100006,2622.358810100006,2622.358810100006,2622.358810100006,2622.358810100006,2622.358810100006,None,None,None,,,,,,,,,,,2617.6296004999895,2617.6296004999895,None,,,2618.7002676999837,,n,2617.6296004999895,2617.6296004999895,2.5205363999994006,2618.7002676999837,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Z_Back,False,2,robot,2,False,False,robot_stimuli\R_Head_Z_Back.mp4,0,,,,,,,,,0,534,534,534,,,,,,,,,,,,,2622.358810100006,2623.4321643000003,,,,,,,2627.0580043999944,2627.0580043999944,2627.0580043999944,2627.0580043999944,2627.0580043999944,2627.0580043999944,2627.0580043999944,2627.0580043999944,None,None,None,,,,,,,,,,,2622.358810100006,2622.358810100006,None,,,2623.4321643000003,,n,2622.358810100006,2622.358810100006,1.0432443999743555,2623.4321643000003,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Base_Y_Back,True,2,robot,2,False,False,robot_stimuli\L_Base_Y_Back.mp4,0,,,,,,,,,0,535,535,535,,,,,,,,,,,,,2627.0580043999944,2628.1328160999983,,,,,,,2631.8002643999935,2631.8002643999935,2631.8002643999935,2631.8002643999935,2631.8002643999935,2631.8002643999935,2631.8002643999935,2631.8002643999935,None,None,None,,,,,,,,,,,2627.0580043999944,2627.0580043999944,None,,,2628.1328160999983,,c,2627.0580043999944,2627.0580043999944,2.446500799997011,2628.1328160999983,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Torso_Y_Back.mp4,0,,,,,,,,,0,536,536,536,,,,,,,,,,,,,2631.8002643999935,2632.895140299981,,,,,,,2636.5253293999995,2636.5253293999995,2636.5253293999995,2636.5253293999995,2636.5253293999995,2636.5253293999995,2636.5253293999995,2636.5253293999995,None,None,None,,,,,,,,,,,2631.8002643999935,2631.8002643999935,None,,,2632.895140299981,,n,2631.8002643999935,2631.8002643999935,1.2761625999992248,2632.895140299981,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_Y_Back,False,2,robot,2,False,False,robot_stimuli\R_Torso_Y_Back.mp4,0,,,,,,,,,0,537,537,537,,,,,,,,,,,,,2636.5253293999995,2637.602399800002,,,,,,,2641.2298871999956,2641.2298871999956,2641.2298871999956,2641.2298871999956,2641.2298871999956,2641.2298871999956,2641.2298871999956,2641.2298871999956,None,None,None,,,,,,,,,,,2636.5253293999995,2636.5253293999995,None,,,2637.602399800002,,n,2636.5253293999995,2636.5253293999995,1.0330412999901455,2637.602399800002,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
