sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Base_X_Back', 'L_Arm_Y_Back', 'R_Torso_X_Back', 'R_Torso_Y_For', 'R_Head_Y_For', 'L_Head_Z_For']",True,L_Head_Z_For,6,robot,6,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,8,,,,,,,,,,,,,0,151,151,151,,,,,,,,,,,,,,,,,2974.9052692999994,2976.0041798,,,,,,,,,2979.643578699999,2979.643578699999,2979.643578699999,2979.643578699999,2979.643578699999,2979.643578699999,2979.643578699999,2979.643578699999,None,None,None,,,,,,,,,,,2951.6013378999996,2951.6013378999996,None,,,,,2976.0041798,2976.0041798,2976.0041798,c,2.659161100000347,2951.6013378999996,2951.6013378999996,2971.2735434000006,2976.0041798,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Arm_X_For', 'L_Head_X_Back', 'R_Head_X_For', 'R_Base_X_Back', 'L_Torso_X_Back', 'L_Head_Y_For']",False,R_Torso_Z_For,6,robot,6,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,8,,,,,,,,,,,,,0,152,152,152,,,,,,,,,,,,,,,,,3002.9908691,3004.078830299999,,,,,,,,,3008.4987574000006,3008.4987574000006,3008.4987574000006,3008.4987574000006,3008.4987574000006,3008.4987574000006,3008.4987574000006,3008.4987574000006,None,None,None,,,,,,,,,,,2979.643578699999,2979.643578699999,None,,,,,3004.078830299999,3004.078830299999,3004.078830299999,n,4.376257799998712,2979.643578699999,2979.643578699999,2999.345969099999,3004.078830299999,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Arm_Y_For', 'R_Arm_Y_For', 'L_Arm_Z_For', 'L_Torso_X_For', 'R_Head_Z_Back', 'L_Arm_Y_Back']",True,L_Torso_X_For,6,robot,6,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\L_Torso_X_For.mp4,8,,,,,,,,,,,,,0,153,153,153,,,,,,,,,,,,,,,,,3031.7015801,3032.7795485999995,,,,,,,,,3036.409077799999,3036.409077799999,3036.409077799999,3036.409077799999,3036.409077799999,3036.409077799999,3036.409077799999,3036.409077799999,None,None,None,,,,,,,,,,,3008.4987574000006,3008.4987574000006,None,,,,,3032.7795485999995,3032.7795485999995,3032.7795485999995,c,3.1013199999997596,3008.4987574000006,3008.4987574000006,3028.0783919999994,3032.7795485999995,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Torso_Y_Back', 'R_Arm_Y_Back', 'L_Base_X_For', 'L_Arm_Y_Back', 'L_Arm_Z_For', 'L_Arm_X_For']",True,R_Torso_Y_Back,6,robot,6,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,8,,,,,,,,,,,,,0,154,154,154,,,,,,,,,,,,,,,,,3059.691956999999,3060.777019699999,,,,,,,,,3064.4283957999996,3064.4283957999996,3064.4283957999996,3064.4283957999996,3064.4283957999996,3064.4283957999996,3064.4283957999996,3064.4283957999996,None,None,None,,,,,,,,,,,3036.409077799999,3036.409077799999,None,,,,,3060.777019699999,3060.777019699999,3060.777019699999,n,2.726986100000431,3036.409077799999,3036.409077799999,3056.0590575999995,3060.777019699999,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Base_X_Back', 'L_Head_X_Back', 'R_Torso_X_For', 'L_Base_Z_For', 'R_Arm_Z_For', 'R_Head_Y_Back']",False,R_Arm_Z_Back,6,robot,6,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,8,,,,,,,,,,,,,0,155,155,155,,,,,,,,,,,,,,,,,3087.7247893000003,3088.810225699999,,,,,,,,,3092.4511908000004,3092.4511908000004,3092.4511908000004,3092.4511908000004,3092.4511908000004,3092.4511908000004,3092.4511908000004,3092.4511908000004,None,None,None,,,,,,,,,,,3064.4283957999996,3064.4283957999996,None,,,,,3088.810225699999,3088.810225699999,3088.810225699999,n,2.8937481999982992,3064.4283957999996,3064.4283957999996,3084.0932279999997,3088.810225699999,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Arm_X_For', 'R_Base_X_Back', 'R_Arm_Z_For', 'L_Head_Y_Back', 'R_Arm_X_Back', 'L_Base_Y_For']",False,L_Head_X_For,6,robot,6,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Head_X_For.mp4,8,,,,,,,,,,,,,0,156,156,156,,,,,,,,,,,,,,,,,3115.6593828999994,3116.7474351,,,,,,,,,3120.3294196999996,3120.3294196999996,3120.3294196999996,3120.3294196999996,3120.3294196999996,3120.3294196999996,3120.3294196999996,3120.3294196999996,None,None,None,,,,,,,,,,,3092.4511908000004,3092.4511908000004,None,,,,,3116.7474351,3116.7474351,3116.7474351,n,2.2451213999993342,3092.4511908000004,3092.4511908000004,3112.1262611,3116.7474351,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Base_Z_Back', 'R_Head_Y_Back', 'L_Torso_Z_For', 'L_Torso_X_For', 'R_Base_Y_Back', 'L_Torso_Y_Back']",False,L_Arm_Y_Back,6,robot,6,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,8,,,,,,,,,,,,,0,157,157,157,,,,,,,,,,,,,,,,,3143.5246754,3144.6144924,,,,,,,,,3148.2629433,3148.2629433,3148.2629433,3148.2629433,3148.2629433,3148.2629433,3148.2629433,3148.2629433,None,None,None,,,,,,,,,,,3120.3294196999996,3120.3294196999996,None,,,,,3144.6144924,3144.6144924,3144.6144924,n,3.4093104000003223,3120.3294196999996,3120.3294196999996,3140.0228038999994,3144.6144924,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Torso_Y_For', 'L_Base_Z_Back', 'L_Head_Y_For', 'L_Base_X_For', 'R_Torso_Y_Back', 'L_Arm_X_For']",True,L_Base_Z_Back,6,robot,6,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Base_Z_Back.mp4,8,,,,,,,,,,,,,0,158,158,158,,,,,,,,,,,,,,,,,3171.5067258,3172.5927212000006,,,,,,,,,3176.2343488000006,3176.2343488000006,3176.2343488000006,3176.2343488000006,3176.2343488000006,3176.2343488000006,3176.2343488000006,3176.2343488000006,None,None,None,,,,,,,,,,,3148.2629433,3148.2629433,None,,,,,3172.5927212000006,3172.5927212000006,3172.5927212000006,c,3.2464885999997932,3148.2629433,3148.2629433,3167.864639899999,3172.5927212000006,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Arm_X_For', 'L_Arm_Y_Back', 'L_Torso_Z_For', 'L_Arm_Z_Back', 'R_Head_Z_For', 'R_Torso_X_For']",True,R_Torso_X_For,6,robot,6,False,True,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,8,,,,,,,,,,,,,0,159,159,159,,,,,,,,,,,,,,,,,3199.6058515000004,3200.6960359999994,,,,,,,,,3205.1321475000004,3214.2600497999993,3205.1321475000004,3214.2600497999993,3205.1321475000004,3214.2600497999993,3205.1321475000004,3214.2600497999993,84.01234567901236,7.572746399999232,space,,,9.075405800000226,,,,,,,,3176.2343488000006,3176.2343488000006,None,,,,,3200.6960359999994,3200.6960359999994,3200.6960359999994,n,4.367676299998493,3176.2343488000006,3176.2343488000006,3195.963099999999,3200.6960359999994,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Head_Z_For', 'R_Head_Z_Back']",True,L_Head_Z_For,2,robot,6,True,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\L_Head_Z_For.mp4,8,,,,,,,,,,,,,0,160,160,160,,,,,,,,,,,,,,,,,3224.4920602,3225.579920799999,,,,,,,,,3229.2176445999994,3229.2176445999994,3229.2176445999994,3229.2176445999994,3229.2176445999994,3229.2176445999994,3229.2176445999994,3229.2176445999994,None,None,None,,,,,,,,,,,3214.2600497999993,3214.2600497999993,space,1.7804159999996045,,,,3225.579920799999,3225.579920799999,3225.579920799999,c,2.4361831999995047,,,3220.8626588999996,3225.579920799999,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Torso_Y_For', 'R_Torso_Z_For']",False,L_Arm_Y_For,2,robot,6,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,8,,,,,,,,,,,,,0,161,161,161,,,,,,,,,,,,,,,,,3237.6352117999995,3238.7133094,,,,,,,,,3242.3433404999996,3242.3433404999996,3242.3433404999996,3242.3433404999996,3242.3433404999996,3242.3433404999996,3242.3433404999996,3242.3433404999996,None,None,None,,,,,,,,,,,3229.2176445999994,3229.2176445999994,None,,,,,3238.7133094,3238.7133094,3238.7133094,n,1.8384232000007614,3229.2176445999994,3229.2176445999994,3234.013426899999,3238.7133094,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Head_Z_Back', 'R_Base_X_Back']",True,L_Head_Z_Back,2,robot,6,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\L_Head_Z_Back.mp4,8,,,,,,,,,,,,,0,162,162,162,,,,,,,,,,,,,,,,,3250.7701677000005,3243.4281986000005,,,,,,,,,3255.5119835999994,3255.5119835999994,3255.5119835999994,3255.5119835999994,3255.5119835999994,3255.5119835999994,3255.5119835999994,3255.5119835999994,None,None,None,,,,,,,,,,,3242.3433404999996,3242.3433404999996,None,,,,,3251.8601636000003,3251.8601636000003,3251.8601636000003,c,2.8841575999995257,3242.3433404999996,3242.3433404999996,3247.140331499999,3251.8601636000003,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Base_Y_Back', 'R_Torso_Y_Back']",True,L_Base_Y_Back,2,robot,6,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,8,,,,,,,,,,,,,0,163,163,163,,,,,,,,,,,,,,,,,3263.8888883,3264.9792610000004,,,,,,,,,3268.5493745000003,3268.5493745000003,3268.5493745000003,3268.5493745000003,3268.5493745000003,3268.5493745000003,3268.5493745000003,3268.5493745000003,None,None,None,,,,,,,,,,,3255.5119835999994,3255.5119835999994,None,,,,,3264.9792610000004,3264.9792610000004,3264.9792610000004,c,2.5087296000001515,3255.5119835999994,3255.5119835999994,3260.2490968,3264.9792610000004,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Torso_Z_For', 'L_Arm_Z_Back']",False,R_Arm_Y_For,2,robot,6,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Y_For.mp4,8,,,,,,,,,,,,,0,164,164,164,,,,,,,,,,,,,,,,,3276.9910273999994,3278.085879099999,,,,,,,,,3281.5924006000005,3281.5924006000005,3281.5924006000005,3281.5924006000005,3281.5924006000005,3281.5924006000005,3281.5924006000005,3281.5924006000005,None,None,None,,,,,,,,,,,3268.5493745000003,3268.5493745000003,None,,,,,3278.085879099999,3278.085879099999,3278.085879099999,n,1.722858000000997,3268.5493745000003,3268.5493745000003,3273.3491871999995,3278.085879099999,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Arm_Z_For', 'R_Head_Y_Back']",False,L_Arm_Y_For,2,robot,6,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\L_Arm_Y_For.mp4,8,,,,,,,,,,,,,0,165,165,165,,,,,,,,,,,,,,,,,3290.0241430000005,3291.1122152999997,,,,,,,,,3294.748570399999,3294.748570399999,3294.748570399999,3294.748570399999,3294.748570399999,3294.748570399999,3294.748570399999,3294.748570399999,None,None,None,,,,,,,,,,,3281.5924006000005,3281.5924006000005,None,,,,,3291.1122152999997,3291.1122152999997,3291.1122152999997,n,1.9270163999990473,3281.5924006000005,3281.5924006000005,3286.3968373999996,3291.1122152999997,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Head_Y_For', 'L_Arm_X_Back']",True,L_Head_Y_For,2,robot,6,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,8,,,,,,,,,,,,,0,166,166,166,,,,,,,,,,,,,,,,,3303.173025599999,3304.264460799999,,,,,,,,,3307.9114346000006,3307.9114346000006,3307.9114346000006,3307.9114346000006,3307.9114346000006,3307.9114346000006,3307.9114346000006,3307.9114346000006,None,None,None,,,,,,,,,,,3294.748570399999,3294.748570399999,None,,,,,3304.264460799999,3304.264460799999,3304.264460799999,c,2.239508200000273,3294.748570399999,3294.748570399999,3299.5439831999993,3304.264460799999,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Head_X_Back', 'R_Torso_Y_Back']",False,R_Arm_Z_Back,2,robot,6,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,8,,,,,,,,,,,,,0,167,167,167,,,,,,,,,,,,,,,,,3316.3412339999995,3317.429611399999,,,,,,,,,3321.0581877000004,3321.0581877000004,3321.0581877000004,3321.0581877000004,3321.0581877000004,3321.0581877000004,3321.0581877000004,3321.0581877000004,None,None,None,,,,,,,,,,,3307.9114346000006,3307.9114346000006,None,,,,,3317.429611399999,3317.429611399999,3317.429611399999,n,2.3933916999994835,3307.9114346000006,3307.9114346000006,3312.7127301,3317.429611399999,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Torso_X_Back', 'R_Arm_Y_For']",True,R_Arm_Y_For,2,robot,6,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,8,,,,,,,,,,,,,0,168,168,168,,,,,,,,,,,,,,,,,3329.3753464,3330.4776561,,,,,,,,,3333.9824386,3333.9824386,3333.9824386,3333.9824386,3333.9824386,3333.9824386,3333.9824386,3333.9824386,None,None,None,,,,,,,,,,,3321.0581877000004,3321.0581877000004,None,,,,,3330.4776561,3330.4776561,3330.4776561,c,2.1292697000008047,3321.0581877000004,3321.0581877000004,3325.865506099999,3330.4776561,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Torso_Z_For', 'L_Torso_X_For']",False,R_Arm_Y_For,2,robot,6,False,True,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,8,,,,,,,,,,,,,0,169,169,169,,,,,,,,,,,,,,,,,3342.4225523999994,3343.509923399999,,,,,,,,,3347.044524699999,3352.6081983999993,3347.044524699999,3352.6081983999993,3347.044524699999,3352.6081983999993,3347.044524699999,3352.6081983999993,36.01851851851852,2.3510151999998925,space,,,5.498278400000345,,,,,,,,3333.9824386,3333.9824386,None,,,,,3343.509923399999,3343.509923399999,3343.509923399999,n,1.496929099999761,3333.9824386,3333.9824386,3338.7792472,3343.509923399999,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Base_X_For', 'R_Torso_Y_Back', 'R_Base_Y_Back', 'R_Arm_Z_For']",False,R_Torso_Z_Back,4,robot,6,True,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,8,,,,,,,,,,,,,0,170,170,170,,,,,,,,,,,,,,,,,3376.2518922,3377.3304033999993,,,,,,,,,3380.9787495,3380.9787495,3380.9787495,3380.9787495,3380.9787495,3380.9787495,3380.9787495,3380.9787495,None,None,None,,,,,,,,,,,3352.6081983999993,3352.6081983999993,space,7.832206099999894,,,,3377.3304033999993,3377.3304033999993,3377.3304033999993,n,3.0205824000004213,,,3372.6279672,3377.3304033999993,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Torso_Y_For', 'R_Torso_X_Back', 'L_Head_Y_Back', 'L_Base_Z_For']",True,L_Head_Y_Back,4,robot,6,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Head_Y_Back.mp4,8,,,,,,,,,,,,,0,171,171,171,,,,,,,,,,,,,,,,,3396.8376532,3382.060263199999,,,,,,,,,3401.5806207000005,3401.5806207000005,3401.5806207000005,3401.5806207000005,3401.5806207000005,3401.5806207000005,3401.5806207000005,3401.5806207000005,None,None,None,,,,,,,,,,,3380.9787495,3380.9787495,None,,,,,3397.9307413999995,3397.9307413999995,3397.9307413999995,c,2.9082361000000674,3380.9787495,3380.9787495,3393.2045447,3397.9307413999995,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Torso_X_Back', 'R_Base_X_For', 'R_Arm_X_Back', 'L_Base_X_Back']",True,L_Base_X_Back,4,robot,6,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,8,,,,,,,,,,,,,0,172,172,172,,,,,,,,,,,,,,,,,3417.3265219000004,3418.4172627999997,,,,,,,,,3422.030467299999,3422.030467299999,3422.030467299999,3422.030467299999,3422.030467299999,3422.030467299999,3422.030467299999,3422.030467299999,None,None,None,,,,,,,,,,,3401.5806207000005,3401.5806207000005,None,,,,,3418.4172627999997,3418.4172627999997,3418.4172627999997,c,2.479221300000063,3401.5806207000005,3401.5806207000005,3413.7241725999993,3418.4172627999997,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Head_Z_Back', 'L_Arm_Z_For', 'L_Torso_Y_For', 'L_Base_X_For']",True,R_Head_Z_Back,4,robot,6,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,8,,,,,,,,,,,,,0,173,173,173,,,,,,,,,,,,,,,,,3437.837316199999,3423.1075253,,,,,,,,,3442.597194099999,3442.597194099999,3442.597194099999,3442.597194099999,3442.597194099999,3442.597194099999,3442.597194099999,3442.597194099999,None,None,None,,,,,,,,,,,3422.030467299999,3422.030467299999,None,,,,,3438.9488856999997,3438.9488856999997,3438.9488856999997,c,2.667708999999377,3422.030467299999,3422.030467299999,3434.273394,3438.9488856999997,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Head_Y_Back', 'R_Head_X_For', 'R_Torso_X_For', 'R_Arm_X_Back']",False,R_Torso_Y_For,4,robot,6,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Torso_Y_For.mp4,8,,,,,,,,,,,,,0,174,174,174,,,,,,,,,,,,,,,,,3458.4950088000005,3459.5954982000003,,,,,,,,,3463.2346423,3463.2346423,3463.2346423,3463.2346423,3463.2346423,3463.2346423,3463.2346423,3463.2346423,None,None,None,,,,,,,,,,,3442.597194099999,3442.597194099999,None,,,,,3459.5954982000003,3459.5954982000003,3459.5954982000003,n,2.7956355000005715,3442.597194099999,3442.597194099999,3454.848093999999,3459.5954982000003,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Arm_X_For', 'L_Torso_Y_For', 'R_Torso_Z_Back', 'L_Head_Y_For']",False,R_Torso_Y_Back,4,robot,6,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,8,,,,,,,,,,,,,0,175,175,175,,,,,,,,,,,,,,,,,3479.1090786000004,3480.1983007,,,,,,,,,3483.8469377,3483.8469377,3483.8469377,3483.8469377,3483.8469377,3483.8469377,3483.8469377,3483.8469377,None,None,None,,,,,,,,,,,3463.2346423,3463.2346423,None,,,,,3480.1983007,3480.1983007,3480.1983007,n,3.3685109999987617,3463.2346423,3463.2346423,3475.477684199999,3480.1983007,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['R_Torso_Y_Back', 'L_Base_Z_Back', 'L_Head_X_Back', 'L_Torso_X_Back']",True,R_Torso_Y_Back,4,robot,6,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,8,,,,,,,,,,,,,0,176,176,176,,,,,,,,,,,,,,,,,3499.7067786999996,3500.7908307,,,,,,,,,3504.433104399999,3504.433104399999,3504.433104399999,3504.433104399999,3504.433104399999,3504.433104399999,3504.433104399999,3504.433104399999,None,None,None,,,,,,,,,,,3483.8469377,3483.8469377,None,,,,,3500.7908307,3500.7908307,3500.7908307,c,2.8654133,3483.8469377,3483.8469377,3496.0758681999996,3500.7908307,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
"['L_Base_Y_For', 'R_Head_Z_Back', 'L_Torso_Z_For', 'R_Arm_Z_For']",False,R_Torso_X_Back,4,robot,6,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Torso_X_Back.mp4,8,,,,,,,,,,,,,0,177,177,177,,,,,,,,,,,,,,,,,3520.2066579,3521.2978062,,,,,,,,,3524.9474978,3524.9474978,3524.9474978,3524.9474978,3524.9474978,3524.9474978,3524.9474978,3524.9474978,None,None,None,,,,,,,,,,,3504.433104399999,3504.433104399999,None,,,,,3521.2978062,3521.2978062,3521.2978062,n,2.7503381999995327,3504.433104399999,3504.433104399999,3516.5703895999995,3521.2978062,8,001,2024-06-28_15h55.54.757,robot_sternberg_sign,2022.2.5,60.023361092271934,
