sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['C', 'P']",True,P,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,2854.6866847,2855.750360600001,,,,,,,,,2856.981557700001,2856.981557700001,2856.981557700001,2856.981557700001,2856.981557700001,2856.981557700001,2856.981557700001,2856.981557700001,None,None,None,,,,,,,,,,,2849.3298250000007,2849.3298250000007,None,,2852.6698542000013,2854.6866847,2855.750360600001,2855.750360600001,2855.750360600001,2855.750360600001,c,1.1453073999982735,2849.3298250000007,2849.3298250000007,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['D', 'M']",False,P,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,2862.3611422000013,2863.415236300001,,,,,,,,,2864.8415891000004,2864.8415891000004,2864.8415891000004,2864.8415891000004,2864.8415891000004,2864.8415891000004,2864.8415891000004,2864.8415891000004,None,None,None,,,,,,,,,,,2856.981557700001,2856.981557700001,None,,2860.3409858000014,2862.3611422000013,2863.415236300001,2863.415236300001,2863.415236300001,2863.415236300001,n,1.2079795999979979,2856.981557700001,2856.981557700001,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['N', 'T']",True,N,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,2870.4017496000015,2871.4686958,,,,,,,,,2873.0966828,2873.0966828,2873.0966828,2873.0966828,2873.0966828,2873.0966828,2873.0966828,2873.0966828,None,None,None,,,,,,,,,,,2864.8415891000004,2864.8415891000004,None,,2868.1828490000007,2870.4017496000015,2871.4686958,2871.4686958,2871.4686958,2871.4686958,c,1.410924799998611,2864.8415891000004,2864.8415891000004,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['J', 'Q']",True,Q,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,2878.4601860000002,2879.5177876000016,,,,,,,,,2880.7416696,2880.7416696,2880.7416696,2880.7416696,2880.7416696,2880.7416696,2880.7416696,2880.7416696,None,None,None,,,,,,,,,,,2873.0966828,2873.0966828,None,,2876.4416765000005,2878.4601860000002,2879.5177876000016,2879.5177876000016,2879.5177876000016,2879.5177876000016,c,1.0421982999978354,2873.0966828,2873.0966828,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['X', 'T']",True,T,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,2886.2971822,2887.3506542000014,,,,,,,,,2888.976353600001,2888.976353600001,2888.976353600001,2888.976353600001,2888.976353600001,2888.976353600001,2888.976353600001,2888.976353600001,None,None,None,,,,,,,,,,,2880.7416696,2880.7416696,None,,2884.0839837000003,2886.2971822,2887.3506542000014,2887.3506542000014,2887.3506542000014,2887.3506542000014,c,1.5752937999986898,2880.7416696,2880.7416696,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['H', 'S']",False,R,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,2894.530513900001,2895.5847572000002,,,,,,,,,2897.4142875000016,2897.4142875000016,2897.4142875000016,2897.4142875000016,2897.4142875000016,2897.4142875000016,2897.4142875000016,2897.4142875000016,None,None,None,,,,,,,,,,,2888.976353600001,2888.976353600001,None,,2892.3167479000003,2894.530513900001,2895.5847572000002,2895.5847572000002,2895.5847572000002,2895.5847572000002,n,1.7430271999983233,2888.976353600001,2888.976353600001,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['D', 'J']",True,J,2,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,2902.5800776000015,2903.6329778,,,,,,,,,2905.2582918000007,2905.2582918000007,2905.2582918000007,2905.2582918000007,2905.2582918000007,2905.2582918000007,2905.2582918000007,2905.2582918000007,None,None,None,,,,,,,,,,,2897.4142875000016,2897.4142875000016,None,,2900.5610459,2902.5800776000015,2903.6329778,2903.6329778,2903.6329778,2903.6329778,c,1.5255976999978884,2897.4142875000016,2897.4142875000016,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['D', 'S']",False,P,2,letter,5,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,2910.8163466000005,2906.3185359,,,,,,,,,2913.135900700001,2923.586631600001,2913.135900700001,2923.586631600001,2913.135900700001,2923.586631600001,2913.135900700001,2923.586631600001,60.092592592592595,9.295776299999488,space,,,10.39084659999753,,,,,,,,2905.2582918000007,2905.2582918000007,None,,2908.602233400001,2910.8163466000005,2911.883745000001,2911.883745000001,2911.883745000001,2911.883745000001,n,1.0349717999979475,2905.2582918000007,2905.2582918000007,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R', 'B', 'V', 'Q']",True,B,4,letter,5,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,2958.9580513,2960.0184644,,,,,,,,,2961.442860700001,2961.442860700001,2961.442860700001,2961.442860700001,2961.442860700001,2961.442860700001,2961.442860700001,2961.442860700001,None,None,None,,,,,,,,,,,2923.586631600001,2923.586631600001,space,25.40401169999859,2956.7387148000016,2958.9580513,2960.0184644,2960.0184644,2960.0184644,2960.0184644,c,1.2442669999982172,,,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['D', 'F', 'Q', 'B']",True,Q,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,2971.1740765000013,2972.232784400001,,,,,,,,,2973.4541269,2973.4541269,2973.4541269,2973.4541269,2973.4541269,2973.4541269,2973.4541269,2973.4541269,None,None,None,,,,,,,,,,,2961.442860700001,2961.442860700001,None,,2969.1586567000013,2971.1740765000013,2972.232784400001,2972.232784400001,2972.232784400001,2972.232784400001,c,1.0390969999971276,2961.442860700001,2961.442860700001,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['F', 'K', 'N', 'W']",False,Z,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,2982.7961479000005,2983.851123300001,,,,,,,,,2985.0720021000016,2985.0720021000016,2985.0720021000016,2985.0720021000016,2985.0720021000016,2985.0720021000016,2985.0720021000016,2985.0720021000016,None,None,None,,,,,,,,,,,2973.4541269,2973.4541269,None,,2980.778668000001,2982.7961479000005,2983.851123300001,2983.851123300001,2983.851123300001,2983.851123300001,n,1.0841705999973783,2973.4541269,2973.4541269,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['P', 'C', 'T', 'Q']",False,W,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,2994.4322173,2986.1366289000016,,,,,,,,,2996.7237041000008,2996.7237041000008,2996.7237041000008,2996.7237041000008,2996.7237041000008,2996.7237041000008,2996.7237041000008,2996.7237041000008,None,None,None,,,,,,,,,,,2985.0720021000016,2985.0720021000016,None,,2992.4143898,2994.4322173,2995.5010747000015,2995.5010747000015,2995.5010747000015,2995.5010747000015,n,1.0504392999973788,2985.0720021000016,2985.0720021000016,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['W', 'F', 'M', 'J']",False,L,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,3006.462133700001,3007.5205515000016,,,,,,,,,3008.9446720000014,3008.9446720000014,3008.9446720000014,3008.9446720000014,3008.9446720000014,3008.9446720000014,3008.9446720000014,3008.9446720000014,None,None,None,,,,,,,,,,,2996.7237041000008,2996.7237041000008,None,,3004.2493723000007,3006.462133700001,3007.5205515000016,3007.5205515000016,3007.5205515000016,3007.5205515000016,n,1.229488199998741,2996.7237041000008,2996.7237041000008,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['S', 'M', 'N', 'K']",True,K,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,3019.089072500001,3020.1535265,,,,,,,,,3021.376085400001,3021.376085400001,3021.376085400001,3021.376085400001,3021.376085400001,3021.376085400001,3021.376085400001,3021.376085400001,None,None,None,,,,,,,,,,,3008.9446720000014,3008.9446720000014,None,,3016.8706755000003,3019.089072500001,3020.1535265,3020.1535265,3020.1535265,3020.1535265,c,1.101869699998133,3008.9446720000014,3008.9446720000014,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['T', 'J', 'Z', 'L']",False,R,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,3030.9237932000015,3031.9846153000017,,,,,,,,,3033.214902900001,3033.214902900001,3033.214902900001,3033.214902900001,3033.214902900001,3033.214902900001,3033.214902900001,3033.214902900001,None,None,None,,,,,,,,,,,3021.376085400001,3021.376085400001,None,,3028.907586200001,3030.9237932000015,3031.9846153000017,3031.9846153000017,3031.9846153000017,3031.9846153000017,n,1.1594588999996631,3021.376085400001,3021.376085400001,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['M', 'N', 'B', 'X']",True,B,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,137,137,137,,,,,,,,,,,,,,,,,3043.159660200001,3044.2200490000014,,,,,,,,,3045.247981800001,3045.247981800001,3045.247981800001,3045.247981800001,3045.247981800001,3045.247981800001,3045.247981800001,3045.247981800001,None,None,None,,,,,,,,,,,3033.214902900001,3033.214902900001,None,,3041.1433392,3043.159660200001,3044.2200490000014,3044.2200490000014,3044.2200490000014,3044.2200490000014,c,0.962930999998207,3033.214902900001,3033.214902900001,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['K', 'Z', 'S', 'J']",True,Z,4,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,138,138,138,,,,,,,,,,,,,,,,,3055.3661280000015,3046.300882400001,,,,,,,,,3058.057079800001,3058.057079800001,3058.057079800001,3058.057079800001,3058.057079800001,3058.057079800001,3058.057079800001,3058.057079800001,None,None,None,,,,,,,,,,,3045.247981800001,3045.247981800001,None,,3053.1547610000016,3055.3661280000015,3056.4339968000004,3056.4339968000004,3056.4339968000004,3056.4339968000004,c,1.3977467999993678,3045.247981800001,3045.247981800001,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R', 'Z', 'L', 'Q']",False,C,4,letter,5,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,139,139,139,,,,,,,,,,,,,,,,,3068.010057900001,3069.070811400001,,,,,,,,,3070.7320619,3077.1301299000006,3070.7320619,3077.1301299000006,3070.7320619,3077.1301299000006,3070.7320619,3077.1301299000006,70.12345679012346,5.154067699999359,space,,,6.3388469999990775,,,,,,,,3058.057079800001,3058.057079800001,None,,3065.992043100001,3068.010057900001,3069.070811400001,3069.070811400001,3069.070811400001,3069.070811400001,n,1.5194946999999956,3058.057079800001,3058.057079800001,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['N', 'D', 'F', 'Q', 'K', 'R']",True,Q,6,letter,5,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,140,140,140,,,,,,,,,,,,,,,,,3112.710702100001,3113.7686907000007,,,,,,,,,3115.3951174000013,3115.3951174000013,3115.3951174000013,3115.3951174000013,3115.3951174000013,3115.3951174000013,3115.3951174000013,3115.3951174000013,None,None,None,,,,,,,,,,,3077.1301299000006,3077.1301299000006,space,21.660112199999276,3110.694919200001,3112.710702100001,3113.7686907000007,3113.7686907000007,3113.7686907000007,3113.7686907000007,c,1.3815192999973078,,,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['J', 'Q', 'R', 'G', 'W', 'F']",False,P,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,141,141,141,,,,,,,,,,,,,,,,,3129.4942760000013,3130.5548647000014,,,,,,,,,3132.5777818000006,3132.5777818000006,3132.5777818000006,3132.5777818000006,3132.5777818000006,3132.5777818000006,3132.5777818000006,3132.5777818000006,None,None,None,,,,,,,,,,,3115.3951174000013,3115.3951174000013,None,,3127.480467900001,3129.4942760000013,3130.5548647000014,3130.5548647000014,3130.5548647000014,3130.5548647000014,n,1.9570612999996229,3115.3951174000013,3115.3951174000013,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['W', 'X', 'B', 'J', 'N', 'D']",True,W,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,142,142,142,,,,,,,,,,,,,,,,,3146.7001715000006,3133.6348021000013,,,,,,,,,3149.1899761000004,3149.1899761000004,3149.1899761000004,3149.1899761000004,3149.1899761000004,3149.1899761000004,3149.1899761000004,3149.1899761000004,None,None,None,,,,,,,,,,,3132.5777818000006,3132.5777818000006,None,,3144.678729200001,3146.7001715000006,3147.7682987000007,3147.7682987000007,3147.7682987000007,3147.7682987000007,c,1.2140302999996493,3132.5777818000006,3132.5777818000006,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['V', 'S', 'Q', 'C', 'G', 'Z']",False,F,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,143,143,143,,,,,,,,,,,,,,,,,3163.5012673,3164.5699594000016,,,,,,,,,3168.8061772,3168.8061772,3168.8061772,3168.8061772,3168.8061772,3168.8061772,3168.8061772,3168.8061772,None,None,None,,,,,,,,,,,3149.1899761000004,3149.1899761000004,None,,3161.289942900001,3163.5012673,3164.5699594000016,3164.5699594000016,3164.5699594000016,3164.5699594000016,n,4.07636939999793,3149.1899761000004,3149.1899761000004,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['D', 'J', 'Z', 'R', 'T', 'P']",False,G,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,144,144,144,,,,,,,,,,,,,,,,,3183.3027986000016,3184.3693239000004,,,,,,,,,3189.2071428,3189.2071428,3189.2071428,3189.2071428,3189.2071428,3189.2071428,3189.2071428,3189.2071428,None,None,None,,,,,,,,,,,3168.8061772,3168.8061772,None,,3181.0844991000013,3183.3027986000016,3184.3693239000004,3184.3693239000004,3184.3693239000004,3184.3693239000004,n,4.686138299997765,3168.8061772,3168.8061772,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['C', 'V', 'N', 'X', 'J', 'Q']",False,M,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,145,145,145,,,,,,,,,,,,,,,,,3203.3184521000003,3204.384742,,,,,,,,,3206.0088995000006,3206.0088995000006,3206.0088995000006,3206.0088995000006,3206.0088995000006,3206.0088995000006,3206.0088995000006,3206.0088995000006,None,None,None,,,,,,,,,,,3189.2071428,3189.2071428,None,,3201.1058405000003,3203.3184521000003,3204.384742,3204.384742,3204.384742,3204.384742,n,1.3824541999983921,3189.2071428,3189.2071428,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['N', 'Z', 'M', 'B', 'H', 'X']",True,X,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,146,146,146,,,,,,,,,,,,,,,,,3219.920649400001,3220.9872591000003,,,,,,,,,3222.6113121000017,3222.6113121000017,3222.6113121000017,3222.6113121000017,3222.6113121000017,3222.6113121000017,3222.6113121000017,3222.6113121000017,None,None,None,,,,,,,,,,,3206.0088995000006,3206.0088995000006,None,,3217.699328300001,3219.920649400001,3220.9872591000003,3220.9872591000003,3220.9872591000003,3220.9872591000003,c,1.3883928999985073,3206.0088995000006,3206.0088995000006,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['J', 'D', 'K', 'V', 'S', 'L']",True,S,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,147,147,147,,,,,,,,,,,,,,,,,3236.8991884000006,3223.6681883,,,,,,,,,3239.1949747000017,3239.1949747000017,3239.1949747000017,3239.1949747000017,3239.1949747000017,3239.1949747000017,3239.1949747000017,3239.1949747000017,None,None,None,,,,,,,,,,,3222.6113121000017,3222.6113121000017,None,,3234.6889531000015,3236.8991884000006,3237.9677885,3237.9677885,3237.9677885,3237.9677885,c,1.167694499998106,3222.6113121000017,3222.6113121000017,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['Q', 'V', 'Z', 'B', 'R', 'C']",True,Q,6,letter,5,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,148,148,148,,,,,,,,,,,,,,,,,3253.517797800001,3254.586202800001,,,,,,,,,3256.0117487000007,3256.0117487000007,3256.0117487000007,3256.0117487000007,3256.0117487000007,3256.0117487000007,3256.0117487000007,3256.0117487000007,None,None,None,,,,,,,,,,,3239.1949747000017,3239.1949747000017,None,,3251.301465300001,3253.517797800001,3254.586202800001,3254.586202800001,3254.586202800001,3254.586202800001,c,1.2695836999992025,3239.1949747000017,3239.1949747000017,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L', 'H', 'P', 'D', 'X', 'N']",False,K,6,letter,5,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,149,149,149,,,,,,,,,,,,,,,,,3270.5199261000016,3271.5849786,,,,,,,,,3278.4554462000015,3282.867745400001,3278.4554462000015,3282.867745400001,3278.4554462000015,3282.867745400001,3278.4554462000015,3282.867745400001,89.5679012345679,3.3334396999998717,space,,,4.367590999998356,,,,,,,,3256.0117487000007,3256.0117487000007,None,,3268.3068831,3270.5199261000016,3271.5849786,3271.5849786,3271.5849786,3271.5849786,n,6.701618699999017,3256.0117487000007,3256.0117487000007,,,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Z_For', 'L_Head_X_For']",False,L_Torso_X_Back,2,robot,6,True,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Torso_X_Back.mp4,22,,,,,,,,,,,,,0,150,150,150,,,,,,,,,,,,,,,,,3305.2848766999996,3306.3924014000004,,,,,,,,,3310.0201562,3310.0201562,3310.0201562,3310.0201562,3310.0201562,3310.0201562,3310.0201562,3310.0201562,None,None,None,,,,,,,,,,,3282.867745400001,3282.867745400001,space,14.027601799996773,,,,3306.3924014000004,3306.3924014000004,3306.3924014000004,n,3.231303199996546,,,3301.7266118000007,3306.3924014000004,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_X_For', 'L_Arm_X_Back']",False,L_Base_X_Back,2,robot,6,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,22,,,,,,,,,,,,,0,151,151,151,,,,,,,,,,,,,,,,,3318.3888896999997,3319.4770112000006,,,,,,,,,3323.7121989000007,3323.7121989000007,3323.7121989000007,3323.7121989000007,3323.7121989000007,3323.7121989000007,3323.7121989000007,3323.7121989000007,None,None,None,,,,,,,,,,,3310.0201562,3310.0201562,None,,,,,3319.4770112000006,3319.4770112000006,3319.4770112000006,c,4.19480669999939,3310.0201562,3310.0201562,3314.7601077,3319.4770112000006,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Arm_X_For', 'L_Base_Y_For']",True,R_Arm_X_For,2,robot,6,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\R_Arm_X_For.mp4,22,,,,,,,,,,,,,0,152,152,152,,,,,,,,,,,,,,,,,3332.0847012000013,3333.174984199999,,,,,,,,,3336.980768600002,3336.980768600002,3336.980768600002,3336.980768600002,3336.980768600002,3336.980768600002,3336.980768600002,3336.980768600002,None,None,None,,,,,,,,,,,3323.7121989000007,3323.7121989000007,None,,,,,3333.174984199999,3333.174984199999,3333.174984199999,c,3.7682285999999294,3323.7121989000007,3323.7121989000007,3328.544501200002,3333.174984199999,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
