sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,49.88174219999996,49.88174219999996,f,385.87856020000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
,,,,,,,,,,,,,,,,,,,,,,,,,435.8212388000002,435.8212388000002,space,45.86080769999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_X_For,False,1,robot,1,False,False,robot_stimuli\R_Base_X_For.mp4,1,0,0,0,0,0,29,29,29,,,,,,,,,,,,,620.4009151,620.4009151,None,,620.4009151,,,621.5133401000003,621.5133401000003,621.5133401000003,,n,625.1680765000001,625.1680765000001,625.1680765000001,625.1680765000001,625.1680765000001,625.1680765000001,625.1680765000001,625.1680765000001,None,None,None,620.4009151,620.4009151,2.383319700000129,,621.5133401000003,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_X_For,True,1,robot,1,False,False,robot_stimuli\R_Base_X_For.mp4,1,0,0,0,0,0,30,30,30,,,,,,,,,,,,,625.1680765000001,625.1680765000001,None,,625.1680765000001,,,626.2746654000002,626.2746654000002,626.2746654000002,,c,629.9179525,629.9179525,629.9179525,629.9179525,629.9179525,629.9179525,629.9179525,629.9179525,None,None,None,625.1680765000001,625.1680765000001,1.6458534000000782,,626.2746654000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_X_For,True,1,robot,1,False,False,robot_stimuli\R_Base_X_For.mp4,1,0,0,0,0,0,31,31,31,,,,,,,,,,,,,629.9179525,629.9179525,None,,629.9179525,,,631.0243743000001,631.0243743000001,631.0243743000001,,c,634.6638799000002,634.6638799000002,634.6638799000002,634.6638799000002,634.6638799000002,634.6638799000002,634.6638799000002,634.6638799000002,None,None,None,629.9179525,629.9179525,1.7282643999999436,,631.0243743000001,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Z_Back,False,1,robot,1,False,False,robot_stimuli\R_Torso_Z_Back.mp4,1,0,0,0,0,0,32,32,32,,,,,,,,,,,,,634.6638799000002,634.6638799000002,None,,634.6638799000002,635.7507931999999,,635.7507931999999,635.7507931999999,635.7507931999999,,n,639.4023551,639.4023551,639.4023551,639.4023551,639.4023551,639.4023551,639.4023551,639.4023551,None,None,None,634.6638799000002,634.6638799000002,2.5228410000001986,,635.7507931999999,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Z_Back,True,1,robot,1,False,False,robot_stimuli\R_Torso_Z_Back.mp4,1,0,0,0,0,0,33,33,33,,,,,,,,,,,,,639.4023551,639.4023551,None,,639.4023551,,,640.5065496000002,640.5065496000002,640.5065496000002,,n,644.1453704,644.1453704,644.1453704,644.1453704,644.1453704,644.1453704,644.1453704,644.1453704,None,None,None,639.4023551,639.4023551,2.7112139999997,,640.5065496000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_Back,False,1,robot,1,False,False,robot_stimuli\R_Torso_X_Back.mp4,1,0,0,0,0,0,34,34,34,,,,,,,,,,,,,644.1453704,644.1453704,None,,644.1453704,645.2343690000002,,645.2343690000002,645.2343690000002,645.2343690000002,,n,648.8790690000001,648.8790690000001,648.8790690000001,648.8790690000001,648.8790690000001,648.8790690000001,648.8790690000001,648.8790690000001,None,None,None,644.1453704,644.1453704,2.1752239999998437,,645.2343690000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Y_For,False,1,robot,1,False,True,robot_stimuli\L_Head_Y_For.mp4,1,0,0,0,0,0,35,35,35,,,,,,,,,,,,,648.8790690000001,648.8790690000001,None,,648.8790690000001,649.9793342000003,,649.9793342000003,649.9793342000003,649.9793342000003,,n,653.6628869000001,656.5825166,653.6628869000001,656.5825166,653.6628869000001,656.5825166,653.6628869000001,656.5825166,6.85185185185185,2.3204257000002144,space,648.8790690000001,648.8790690000001,1.1980759999999009,2.8736731999999847,649.9793342000003,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_Z_For,False,2,robot,1,True,False,robot_stimuli\R_Base_Z_For.mp4,1,0,0,0,0,0,36,36,36,,,,,,,,,,,,,656.5825166,656.5825166,space,1.4830672000000504,658.0831076,659.1663162,,659.1663162,659.1663162,659.1663162,,n,662.8141541999998,662.8141541999998,662.8141541999998,662.8141541999998,662.8141541999998,662.8141541999998,662.8141541999998,662.8141541999998,None,None,None,,,2.2581892999999127,,659.1663162,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Y_For,False,2,robot,1,False,False,robot_stimuli\L_Torso_Y_For.mp4,1,0,0,0,0,0,37,37,37,,,,,,,,,,,,,662.8141541999998,662.8141541999998,None,,662.8141541999998,663.9010090000002,,663.9010090000002,663.9010090000002,663.9010090000002,,n,667.5531663000002,667.5531663000002,667.5531663000002,667.5531663000002,667.5531663000002,667.5531663000002,667.5531663000002,667.5531663000002,None,None,None,662.8141541999998,662.8141541999998,0.9407850999998573,,663.9010090000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Y_Back,False,2,robot,1,False,False,robot_stimuli\L_Head_Y_Back.mp4,1,0,0,0,0,0,38,38,38,,,,,,,,,,,,,667.5531663000002,667.5531663000002,None,,667.5531663000002,,,668.6605697999998,668.6605697999998,668.6605697999998,,n,672.2930295000001,672.2930295000001,672.2930295000001,672.2930295000001,672.2930295000001,672.2930295000001,672.2930295000001,672.2930295000001,None,None,None,667.5531663000002,667.5531663000002,1.2448282999996536,,668.6605697999998,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Y_For,True,2,robot,1,False,False,robot_stimuli\L_Torso_Y_For.mp4,1,0,0,0,0,0,39,39,39,,,,,,,,,,,,,672.2930295000001,672.2930295000001,None,,672.2930295000001,673.3929800000001,,673.3929800000001,673.3929800000001,673.3929800000001,,c,677.0330868000001,677.0330868000001,677.0330868000001,677.0330868000001,677.0330868000001,677.0330868000001,677.0330868000001,677.0330868000001,None,None,None,672.2930295000001,672.2930295000001,1.640084799999613,,673.3929800000001,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Y_Back,True,2,robot,1,False,False,robot_stimuli\L_Head_Y_Back.mp4,1,0,0,0,0,0,40,40,40,,,,,,,,,,,,,677.0330868000001,677.0330868000001,None,,677.0330868000001,678.1166732000002,,678.1166732000002,678.1166732000002,678.1166732000002,,c,681.7694557999998,681.7694557999998,681.7694557999998,681.7694557999998,681.7694557999998,681.7694557999998,681.7694557999998,681.7694557999998,None,None,None,677.0330868000001,677.0330868000001,1.5571803999998792,,678.1166732000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_Y_For,False,2,robot,1,False,False,robot_stimuli\R_Head_Y_For.mp4,1,0,0,0,0,0,41,41,41,,,,,,,,,,,,,681.7694557999998,681.7694557999998,None,,681.7694557999998,,,682.8766608000001,682.8766608000001,682.8766608000001,,n,686.5172716000002,686.5172716000002,686.5172716000002,686.5172716000002,686.5172716000002,686.5172716000002,686.5172716000002,686.5172716000002,None,None,None,681.7694557999998,681.7694557999998,1.3577579000000242,,682.8766608000001,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Y_Back,True,2,robot,1,False,False,robot_stimuli\L_Head_Y_Back.mp4,1,0,0,0,0,0,42,42,42,,,,,,,,,,,,,686.5172716000002,686.5172716000002,None,,686.5172716000002,687.6004447999999,,687.6004447999999,687.6004447999999,687.6004447999999,,c,691.2498519000001,691.2498519000001,691.2498519000001,691.2498519000001,691.2498519000001,691.2498519000001,691.2498519000001,691.2498519000001,None,None,None,686.5172716000002,686.5172716000002,1.4886447000001226,,687.6004447999999,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_Z_For,False,2,robot,1,False,False,robot_stimuli\R_Base_Z_For.mp4,1,0,0,0,0,0,43,43,43,,,,,,,,,,,,,691.2498519000001,691.2498519000001,None,,691.2498519000001,692.3445915000002,,692.3445915000002,692.3445915000002,692.3445915000002,,n,695.9854347999999,695.9854347999999,695.9854347999999,695.9854347999999,695.9854347999999,695.9854347999999,695.9854347999999,695.9854347999999,None,None,None,691.2498519000001,691.2498519000001,1.8486256999997295,,692.3445915000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_X_Back,False,2,robot,1,False,True,robot_stimuli\R_Base_X_Back.mp4,1,0,0,0,0,0,44,44,44,,,,,,,,,,,,,695.9854347999999,695.9854347999999,None,,695.9854347999999,,,697.0942174000002,697.0942174000002,697.0942174000002,,n,700.7636364999998,705.307241,700.7636364999998,705.307241,700.7636364999998,705.307241,700.7636364999998,705.307241,36.48148148148148,4.155454799999916,space,695.9854347999999,695.9854347999999,1.8838822999998683,4.47733809999977,697.0942174000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_Y_For,False,3,robot,1,True,False,robot_stimuli\R_Base_Y_For.mp4,1,0,0,0,0,0,45,45,45,,,,,,,,,,,,,705.307241,705.307241,space,2.5417884999999387,707.8665746000001,708.9522857000002,,708.9522857000002,708.9522857000002,708.9522857000002,,n,712.5996998,712.5996998,712.5996998,712.5996998,712.5996998,712.5996998,712.5996998,712.5996998,None,None,None,,,2.7620429999999487,,708.9522857000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Z_Back,False,3,robot,1,False,False,robot_stimuli\L_Torso_Z_Back.mp4,1,0,0,0,0,0,46,46,46,,,,,,,,,,,,,712.5996998,712.5996998,None,,712.5996998,713.6836400000002,,713.6836400000002,713.6836400000002,713.6836400000002,,n,717.3267221000001,717.3267221000001,717.3267221000001,717.3267221000001,717.3267221000001,717.3267221000001,717.3267221000001,717.3267221000001,None,None,None,712.5996998,712.5996998,1.0783171999999013,,713.6836400000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Torso_Z_Back.mp4,1,0,0,0,0,0,47,47,47,,,,,,,,,,,,,717.3267221000001,717.3267221000001,None,,717.3267221000001,718.4161764,,718.4161764,718.4161764,718.4161764,,n,722.0686134000002,722.0686134000002,722.0686134000002,722.0686134000002,722.0686134000002,722.0686134000002,722.0686134000002,722.0686134000002,None,None,None,717.3267221000001,717.3267221000001,2.2407768000000488,,718.4161764,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_Y_For,True,3,robot,1,False,False,robot_stimuli\R_Base_Y_For.mp4,1,0,0,0,0,0,48,48,48,,,,,,,,,,,,,722.0686134000002,722.0686134000002,None,,722.0686134000002,,,723.1785066000002,723.1785066000002,723.1785066000002,,c,726.8124523000001,726.8124523000001,726.8124523000001,726.8124523000001,726.8124523000001,726.8124523000001,726.8124523000001,726.8124523000001,None,None,None,722.0686134000002,722.0686134000002,1.5514709000001403,,723.1785066000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Arm_Z_Back.mp4,1,0,0,0,0,0,49,49,49,,,,,,,,,,,,,726.8124523000001,726.8124523000001,None,,726.8124523000001,727.9104995000002,,727.9104995000002,727.9104995000002,727.9104995000002,,n,731.5515805,731.5515805,731.5515805,731.5515805,731.5515805,731.5515805,731.5515805,731.5515805,None,None,None,726.8124523000001,726.8124523000001,1.3710352000000512,,727.9104995000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Base_Y_Back.mp4,1,0,0,0,0,0,50,50,50,,,,,,,,,,,,,731.5515805,731.5515805,None,,731.5515805,,,732.6489193000002,732.6489193000002,732.6489193000002,,n,736.3328323000001,736.3328323000001,736.3328323000001,736.3328323000001,736.3328323000001,736.3328323000001,736.3328323000001,736.3328323000001,None,None,None,731.5515805,731.5515805,2.73700679999979,,732.6489193000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_Y_For,False,3,robot,1,False,False,robot_stimuli\L_Arm_Y_For.mp4,1,0,0,0,0,0,51,51,51,,,,,,,,,,,,,736.3328323000001,736.3328323000001,None,,736.3328323000001,737.4156714999999,,737.4156714999999,737.4156714999999,737.4156714999999,,n,741.0662063999998,741.0662063999998,741.0662063999998,741.0662063999998,741.0662063999998,741.0662063999998,741.0662063999998,741.0662063999998,None,None,None,736.3328323000001,736.3328323000001,2.1461753999999473,,737.4156714999999,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Z_Back,True,3,robot,1,False,False,robot_stimuli\R_Arm_Z_Back.mp4,1,0,0,0,0,0,52,52,52,,,,,,,,,,,,,741.0662063999998,741.0662063999998,None,,741.0662063999998,742.1476728000002,,742.1476728000002,742.1476728000002,742.1476728000002,,n,745.7996662,745.7996662,745.7996662,745.7996662,745.7996662,745.7996662,745.7996662,745.7996662,None,None,None,741.0662063999998,741.0662063999998,3.0539479999999912,,742.1476728000002,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Y_Back,True,3,robot,1,False,True,robot_stimuli\L_Base_Y_Back.mp4,1,0,0,0,0,0,53,53,53,,,,,,,,,,,,,745.7996662,745.7996662,None,,745.7996662,746.8852115,,746.8852115,746.8852115,746.8852115,,c,750.5971038000002,753.6087450999999,750.5971038000002,753.6087450999999,750.5971038000002,753.6087450999999,750.5971038000002,753.6087450999999,51.75925925925927,1.8757424999998875,space,745.7996662,745.7996662,1.9808486999997967,2.939809599999762,746.8852115,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.6087450999999,753.6087450999999,753.6087450999999,c,2.039995399999725,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_Y_Back,False,3,robot,1,True,False,robot_stimuli\L_Arm_Y_Back.mp4,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,760.1336727000003,761.2184184000002,,,,,,,764.8665310000001,764.8665310000001,764.8665310000001,764.8665310000001,764.8665310000001,764.8665310000001,764.8665310000001,764.8665310000001,None,None,None,,,,,,,,,,,755.7165880000002,755.7165880000002,space,4.389311300000145,761.2184184000002,761.2184184000002,n,1.5580010999999558,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Arm_Z_For.mp4,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,764.8665310000001,765.9488385,,,,,,,769.5982958,769.5982958,769.5982958,769.5982958,769.5982958,769.5982958,769.5982958,769.5982958,None,None,None,,,,,,,,,,,764.8665310000001,764.8665310000001,None,,765.9488385,765.9488385,n,1.6363963999999669,764.8665310000001,764.8665310000001,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_For,False,3,robot,1,False,False,robot_stimuli\R_Torso_X_For.mp4,1,,,,,,,,,0,2,2,2,,,,,,,,,,,,,769.5982958,770.6769807999999,,,,,,,774.3186583000002,774.3186583000002,774.3186583000002,774.3186583000002,774.3186583000002,774.3186583000002,774.3186583000002,774.3186583000002,None,None,None,,,,,,,,,,,769.5982958,769.5982958,None,,770.6769807999999,770.6769807999999,n,1.7635704000001624,769.5982958,769.5982958,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,1,,,,,,,,,0,3,3,3,,,,,,,,,,,,,774.3186583000002,,,,,,,,779.0708205999999,779.0708205999999,779.0708205999999,779.0708205999999,779.0708205999999,779.0708205999999,779.0708205999999,779.0708205999999,None,None,None,,,,,,,,,,,774.3186583000002,774.3186583000002,None,,775.4154705000001,775.4154705000001,n,1.5615801999999803,774.3186583000002,774.3186583000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Z_For,True,3,robot,1,False,False,robot_stimuli\R_Arm_Z_For.mp4,1,,,,,,,,,0,4,4,4,,,,,,,,,,,,,779.0708205999999,780.1760690000001,,,,,,,783.8162487,783.8162487,783.8162487,783.8162487,783.8162487,783.8162487,783.8162487,783.8162487,None,None,None,,,,,,,,,,,779.0708205999999,779.0708205999999,None,,780.1760690000001,780.1760690000001,c,1.8898630999999568,779.0708205999999,779.0708205999999,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_X_For,True,3,robot,1,False,False,robot_stimuli\R_Torso_X_For.mp4,1,,,,,,,,,0,5,5,5,,,,,,,,,,,,,783.8162487,784.9006451,,,,,,,788.5426213000001,788.5426213000001,788.5426213000001,788.5426213000001,788.5426213000001,788.5426213000001,788.5426213000001,788.5426213000001,None,None,None,,,,,,,,,,,783.8162487,783.8162487,None,,784.9006451,784.9006451,c,2.5170246000000134,783.8162487,783.8162487,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,1,,,,,,,,,0,6,6,6,,,,,,,,,,,,,788.5426213000001,789.6288967999999,,,,,,,793.2790788000002,793.2790788000002,793.2790788000002,793.2790788000002,793.2790788000002,793.2790788000002,793.2790788000002,793.2790788000002,None,None,None,,,,,,,,,,,788.5426213000001,788.5426213000001,None,,789.6288967999999,789.6288967999999,n,2.357081100000187,788.5426213000001,788.5426213000001,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,1,,,,,,,,,0,7,7,7,,,,,,,,,,,,,793.2790788000002,794.3582993,,,,,,,797.9985557,797.9985557,797.9985557,797.9985557,797.9985557,797.9985557,797.9985557,797.9985557,None,None,None,,,,,,,,,,,793.2790788000002,793.2790788000002,None,,794.3582993,794.3582993,n,1.9301465000000917,793.2790788000002,793.2790788000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Z_For,False,3,robot,1,False,False,robot_stimuli\L_Head_Z_For.mp4,1,,,,,,,,,0,8,8,8,,,,,,,,,,,,,797.9985557,799.0845478000001,,,,,,,802.7262578999998,802.7262578999998,802.7262578999998,802.7262578999998,802.7262578999998,802.7262578999998,802.7262578999998,802.7262578999998,None,None,None,,,,,,,,,,,797.9985557,797.9985557,None,,799.0845478000001,799.0845478000001,n,1.8054435999999896,797.9985557,797.9985557,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_Y_For,False,3,robot,1,False,False,robot_stimuli\L_Arm_Y_For.mp4,1,,,,,,,,,0,9,9,9,,,,,,,,,,,,,802.7262578999998,803.8113896,,,,,,,807.4430923,807.4430923,807.4430923,807.4430923,807.4430923,807.4430923,807.4430923,807.4430923,None,None,None,,,,,,,,,,,802.7262578999998,802.7262578999998,None,,803.8113896,803.8113896,n,1.4212512999999944,802.7262578999998,802.7262578999998,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Y_Back,True,3,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,1,,,,,,,,,0,10,10,10,,,,,,,,,,,,,807.4430923,808.5283205000001,,,,,,,812.1792485000001,812.1792485000001,812.1792485000001,812.1792485000001,812.1792485000001,812.1792485000001,812.1792485000001,812.1792485000001,None,None,None,,,,,,,,,,,807.4430923,807.4430923,None,,808.5283205000001,808.5283205000001,c,2.472796199999948,807.4430923,807.4430923,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_X_Back,False,3,robot,1,False,False,robot_stimuli\R_Base_X_Back.mp4,1,,,,,,,,,0,11,11,11,,,,,,,,,,,,,812.1792485000001,813.2615147000001,,,,,,,816.912198,816.912198,816.912198,816.912198,816.912198,816.912198,816.912198,816.912198,None,None,None,,,,,,,,,,,812.1792485000001,812.1792485000001,None,,813.2615147000001,813.2615147000001,n,2.4363394999998036,812.1792485000001,812.1792485000001,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_Z_Back,False,3,robot,1,False,False,robot_stimuli\L_Arm_Z_Back.mp4,1,,,,,,,,,0,12,12,12,,,,,,,,,,,,,816.912198,817.9942813000002,,,,,,,821.6274861000002,821.6274861000002,821.6274861000002,821.6274861000002,821.6274861000002,821.6274861000002,821.6274861000002,821.6274861000002,None,None,None,,,,,,,,,,,816.912198,816.912198,None,,817.9942813000002,817.9942813000002,n,2.335695199999691,816.912198,816.912198,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_Y_Back,True,3,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,1,,,,,,,,,0,13,13,13,,,,,,,,,,,,,821.6274861000002,822.7116114,,,,,,,826.3614785999998,826.3614785999998,826.3614785999998,826.3614785999998,826.3614785999998,826.3614785999998,826.3614785999998,826.3614785999998,None,None,None,,,,,,,,,,,821.6274861000002,821.6274861000002,None,,822.7116114,822.7116114,n,2.505787299999838,821.6274861000002,821.6274861000002,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Z_Back,False,3,robot,1,False,False,robot_stimuli\L_Head_Z_Back.mp4,1,,,,,,,,,0,14,14,14,,,,,,,,,,,,,826.3614785999998,827.4439768000002,,,,,,,831.0790087999999,831.0790087999999,831.0790087999999,831.0790087999999,831.0790087999999,831.0790087999999,831.0790087999999,831.0790087999999,None,None,None,,,,,,,,,,,826.3614785999998,826.3614785999998,None,,827.4439768000002,827.4439768000002,n,2.7408876999995755,826.3614785999998,826.3614785999998,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_Z_Back,True,3,robot,1,False,False,robot_stimuli\L_Arm_Z_Back.mp4,1,,,,,,,,,0,15,15,15,,,,,,,,,,,,,831.0790087999999,832.1758279999999,,,,,,,835.8154454999999,835.8154454999999,835.8154454999999,835.8154454999999,835.8154454999999,835.8154454999999,835.8154454999999,835.8154454999999,None,None,None,,,,,,,,,,,831.0790087999999,831.0790087999999,None,,832.1758279999999,832.1758279999999,c,2.1770183999999517,831.0790087999999,831.0790087999999,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_Y_Back,False,3,robot,1,False,False,robot_stimuli\R_Base_Y_Back.mp4,1,,,,,,,,,0,16,16,16,,,,,,,,,,,,,835.8154454999999,836.8990153999998,,,,,,,840.5493428999998,840.5493428999998,840.5493428999998,840.5493428999998,840.5493428999998,840.5493428999998,840.5493428999998,840.5493428999998,None,None,None,,,,,,,,,,,835.8154454999999,835.8154454999999,None,,836.8990153999998,836.8990153999998,n,2.2216424000000643,835.8154454999999,835.8154454999999,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Arm_Y_Back,False,3,robot,1,False,False,robot_stimuli\R_Arm_Y_Back.mp4,1,,,,,,,,,0,17,17,17,,,,,,,,,,,,,840.5493428999998,841.6265656999999,,,,,,,845.2650819,845.2650819,845.2650819,845.2650819,845.2650819,845.2650819,845.2650819,845.2650819,None,None,None,,,,,,,,,,,840.5493428999998,840.5493428999998,None,,841.6265656999999,841.6265656999999,n,2.759421500000144,840.5493428999998,840.5493428999998,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Base_Z_For.mp4,1,,,,,,,,,0,18,18,18,,,,,,,,,,,,,845.2650819,846.3453109000002,,,,,,,849.9965631,849.9965631,849.9965631,849.9965631,849.9965631,849.9965631,849.9965631,849.9965631,None,None,None,,,,,,,,,,,845.2650819,845.2650819,None,,846.3453109000002,846.3453109000002,n,3.352345500000183,845.2650819,845.2650819,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Base_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Base_Z_Back.mp4,1,,,,,,,,,0,19,19,19,,,,,,,,,,,,,849.9965631,851.0794823000001,,,,,,,854.7278641000003,854.7278641000003,854.7278641000003,854.7278641000003,854.7278641000003,854.7278641000003,854.7278641000003,854.7278641000003,None,None,None,,,,,,,,,,,849.9965631,849.9965631,None,,851.0794823000001,851.0794823000001,n,2.6261745999997856,849.9965631,849.9965631,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
